,git_hash,commit_date,cve_data,cwe_group,published_date,severity,impact_score
81,00b80f5b3d7da10a0085da475f6d3f73e74e9813,2010-02-23 03:22:39-08:00,SQL_INJECTION,,,,
82,2d57cf43ea2890e84482820ef2acd1e3bcfba4bb,2010-02-23 04:47:48-08:00,SQL_INJECTION,,,,
83,a5866e1899681255b59ecf48f04d8622998683a3,2010-02-23 04:49:34-08:00,SQL_INJECTION,,,,
84,962c414c642052e7c6fd9a491869995742b4311d,2010-02-23 04:52:12-08:00,SQL_INJECTION,,,,
85,7906b400a669428b61c04572517b755e6eead9b5,2010-02-23 05:23:54-08:00,SQL_INJECTION,,,,
86,7741299dd687dc6da4e556acc34c31ce5c901d4f,2010-02-23 05:24:40-08:00,SQL_INJECTION,,,,
87,93d3b8fa41c4bacba668c649e9761d9a692c54d2,2010-02-23 05:36:08-08:00,SQL_INJECTION,,,,
88,6208da0171676183e38e32ddebf9a6b9842520a0,2010-02-23 05:39:49-08:00,SQL_INJECTION,,,,
89,c22448f5aa4c86355798663eb24153316acdd754,2010-02-23 05:40:26-08:00,SQL_INJECTION,,,,
90,94c00d9fcd7d48504002c40e9c719cb844481579,2010-02-24 01:15:10-08:00,SQL_INJECTION,,,,
91,00e59b42be76c71dfe91016b4df365348db9746a,2010-02-24 01:22:58-08:00,SQL_INJECTION,,,,
92,ca09ddae8b3ca34b3860ab889e42d0e454f296fa,2010-02-24 01:25:35-08:00,SQL_INJECTION,,,,
93,4fb26060ae6dfd7bc8a1b891f920b6dce4b0824a,2010-02-24 03:33:59-08:00,SQL_INJECTION,,,,
94,4fa78f5a268e400052d458d5f1f379fb2486d14d,2010-02-24 03:51:01-08:00,SQL_INJECTION,,,,
95,08ef4798245970637044ecb01cb3699275ac8c9c,2010-02-24 04:38:52-08:00,SQL_INJECTION,,,,
96,f8a31423d592f9fcc1033f3049040c4ddd7222c3,2010-02-24 04:40:20-08:00,SQL_INJECTION,,,,
97,c63e147582604d91ccd65ae7412a6d1242dbbe0f,2010-03-15 08:00:32-07:00,SQL_INJECTION,,,,
98,8af9786a70f4ad0612e7e4d00a4998768f630b6d,2010-03-15 09:26:48-07:00,SQL_INJECTION,,,,
99,56bf62b2fbd04a960a3ae3891fd28ef5e3bd577b,2010-03-15 09:34:47-07:00,SQL_INJECTION,,,,
100,67f78c1ad0fcee5dcdf3b3281779467eb40d6578,2010-03-15 10:44:41-07:00,SQL_INJECTION,,,,
101,d62d81d64e9725c6ae17357603c83c5805d3dac7,2010-03-15 10:58:44-07:00,SQL_INJECTION,,,,
102,4cffae6aca6071477c0df3a8935eec35c3c7f5dc,2010-03-15 11:28:45-07:00,SQL_INJECTION,,,,
103,861430bf6e3c723fba230f74b4ed4c123b5bcf31,2010-03-16 05:26:06-07:00,SQL_INJECTION,,,,
104,9bbe5b3904f562c0a1770576a3d09c136f9a16eb,2010-03-16 05:27:01-07:00,SQL_INJECTION,,,,
105,6c23c63afe714e384dc4c8caab300857486a0691,2010-03-30 10:28:06-07:00,SQL_INJECTION,,,,
106,760492db3648aa68b315873382d0aa377ba14940,2010-03-30 10:28:06-07:00,SQL_INJECTION,,,,
107,c214c09f511076214da42eccf105856133a81a1a,2010-04-07 03:47:03-07:00,SQL_INJECTION,,,,
108,40df94bcf1a747c232d25b89551a82d6702e9b84,2010-05-18 02:30:44-07:00,SQL_INJECTION,,,,
109,7e6fed5ece2cbfe82cb0789e3ad495e8e541f8ee,2010-05-18 02:45:30-07:00,SQL_INJECTION,,,,
110,de8a2a9d931a120605fc1a4af0176116e124da07,2010-05-19 07:11:36-07:00,CVE-2009-3720,NVD-CWE-noinfo,2009-11-03T16:30Z,MEDIUM,
111,9e7e44566185c5301022407bce5f958bbea72462,2010-05-19 07:11:36-07:00,CVE-2009-3720,NVD-CWE-noinfo,2009-11-03T16:30Z,MEDIUM,
112,6a2656094d1806abc5229758246865bcbaa34c5e,2010-05-21 10:12:38-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
113,6a2656094d1806abc5229758246865bcbaa34c5e,2010-05-21 10:12:38-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
114,0e8548c08a1b7aa535030b34b4a44d4d432cce84,2010-05-21 10:12:38-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
115,0e8548c08a1b7aa535030b34b4a44d4d432cce84,2010-05-21 10:12:38-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
116,52ca516cacf75b430d399d638c1e00b49b0bb564,2010-05-21 10:22:43-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
117,52ca516cacf75b430d399d638c1e00b49b0bb564,2010-05-21 10:22:43-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
118,76859dc64084c147b0869fa4969ea3fd967c4a4f,2010-05-21 10:22:43-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
119,76859dc64084c147b0869fa4969ea3fd967c4a4f,2010-05-21 10:22:43-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
120,342ae037401f101f3d063da411041d9878efd5ba,2010-05-21 10:25:34-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
121,342ae037401f101f3d063da411041d9878efd5ba,2010-05-21 10:25:34-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
122,f978facc0e81bed85c990612401a63954542aebc,2010-05-21 10:25:34-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
123,f978facc0e81bed85c990612401a63954542aebc,2010-05-21 10:25:34-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
124,1819dae3cb196ab4669b8182ac11e10e94eee96f,2010-05-21 10:33:14-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
125,1819dae3cb196ab4669b8182ac11e10e94eee96f,2010-05-21 10:33:14-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
126,71d305c83d324ec46717924d119e27c03156b8fa,2010-05-21 10:33:14-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
127,71d305c83d324ec46717924d119e27c03156b8fa,2010-05-21 10:33:14-07:00,CVE-2008-5983,CWE-426,2009-01-28T02:30Z,MEDIUM,
128,80c80b1ddf5b1a1582575b4197230acc436c583f,2010-06-01 01:13:08-07:00,SQL_INJECTION,,,,
129,c5a00a5166c31c1ba7a7478601b4550ee7721a35,2010-06-01 01:51:35-07:00,SQL_INJECTION,,,,
130,c0c019e979565f8b7ecef2ae2910963dd4839c80,2010-06-03 00:42:29-07:00,SQL_INJECTION,,,,
131,4cf1362e3b98256d0d018f42acd913bc56b97a27,2010-06-10 06:34:19-07:00,SQL_INJECTION,,,,
132,f33171198680a04a1dc6a2802531abf41f054884,2010-06-11 04:23:32-07:00,SQL_INJECTION,,,,
133,6b90ca82c585269c45ac03326fb501b411624f3d,2010-06-15 06:27:22-07:00,SQL_INJECTION,,,,
134,84577683ea545dd94d58be6a1fda50a075c37141,2010-06-16 12:27:57-07:00,CVE-2009-3720,NVD-CWE-noinfo,2009-11-03T16:30Z,MEDIUM,
135,a073350384db5e36db2c54e507748c0b44b872a1,2010-06-16 12:27:57-07:00,CVE-2009-3720,NVD-CWE-noinfo,2009-11-03T16:30Z,MEDIUM,
136,e0d94956c1da3d5a64eb91b3a947bd5dde01c424,2010-06-18 03:16:41-07:00,SQL_INJECTION,,,,
137,22bb9e033839e3b5d7c7e691c284ece400268aa1,2010-06-24 02:42:15-07:00,SQL_INJECTION,,,,
138,03c28818a4b9045a599846880be300b157f8ea4c,2010-06-25 01:49:06-07:00,SQL_INJECTION,,,,
139,6a1d084deb186a9ac59996c1a986ff0d8698a74b,2010-06-28 08:48:17-07:00,SQL_INJECTION,,,,
140,9f817420d86e0da26a3acf3f544449f59db0aaa1,2010-07-03 06:36:19-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
141,15e5b1bf0b6d53b8eed2e1c825f37efba64f317e,2010-07-03 06:36:19-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
142,e9123efa21a16584758b5ce7da93d3966cf0cd81,2010-07-03 06:39:22-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
143,f66d4e096311cc80269bd0f4c16434b84fe34cb6,2010-07-03 06:39:22-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
144,bc5c54bca24fdb1fcf7fa055831ec997a65f3ce8,2010-07-03 06:44:22-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
145,7df562d5322c912fb2d0912ab5f922fc74f34299,2010-07-03 06:44:22-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
146,51ff5502fb72dce83cfdfa286ca3760d8b3a8ef9,2010-07-03 06:46:01-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
147,8e42fb7ada3198e66d3f060c5c87c52465a86e36,2010-07-03 06:46:01-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
148,b4b2f42f48684fbb4c2d56f4f83d01b2be421a39,2010-07-15 13:57:18-07:00,SQL_INJECTION,,,,
149,b48fb1cde6b7bbc49f502974a034ee1cf7e87e6c,2010-08-10 05:38:18-07:00,SQL_INJECTION,,,,
150,6eaec834d956caa04702f454088051fe56360563,2010-09-12 17:48:40-07:00,SQL_INJECTION,,,,
151,1521b235409982842b63b423c6ff7ac4ed4ca1db,2010-09-20 22:58:33-07:00,SQL_INJECTION,,,,
152,48215275b67a5d80c59a9bc1861283a8f80c7e5d,2010-09-23 07:02:21-07:00,SQL_INJECTION,,,,
153,e42cc1278b17d927dcd20f704ce63cc6e5c1bb20,2010-10-01 01:12:02-07:00,SQL_INJECTION,,,,
154,5c4592ba23d4057ad0143ee7a84d0acb93ba88ad,2010-10-01 01:36:02-07:00,SQL_INJECTION,,,,
155,b7180a89b352428db51e66f0082d4c01764dc534,2010-10-17 03:48:14-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
156,9f24c736f4d4fd3abd1fa64344c8315ade47448c,2010-10-17 03:48:14-07:00,CVE-2010-2089,CWE-787,2010-05-27T19:30Z,MEDIUM,
157,f08b103100a1acd6d1c04e06f57f1df556c31078,2011-11-28 09:50:59-08:00,CVE-2011-4356,CWE-264,2011-12-05T11:55Z,MEDIUM,
158,d358e0554bc520768041652676ec8e6076f221a9,2012-01-27 00:42:45-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
159,a2eb0a441158ed50786645ebb0652d1d20bf170a,2012-01-27 00:42:45-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
160,374b4ea9da3dfa92641fff91015246a5ef6b27fb,2012-01-27 00:44:08-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
161,ae14257e378cd5744cd69d72ca8994fb337de6eb,2012-01-27 00:44:08-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
162,f2bf8a6ac51530e14d798a03c8e950dd934d85cd,2012-01-27 00:48:47-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
163,531661d993a226c602f633d62fce3caea2105854,2012-01-27 00:48:47-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
164,3f366314e831e0babca220abd734f8ae02776925,2012-01-27 00:50:45-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
165,e4ce88084be4b4c7ad086b0a7d06ebe7b57cd112,2012-01-27 00:50:45-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
166,9e2e5329dc81b56c987fe33c84f3a4c6f368f413,2012-01-27 00:53:29-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
167,0fb28544bf4caf2fdc2ed8fb5fa2f2059ebe179a,2012-01-27 00:53:29-08:00,CVE-2011-3389,CWE-20,2011-09-06T19:55Z,MEDIUM,
168,66f3cc6f8de83c447d937160e4a1630c4482b5f5,2012-02-18 05:15:38-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
169,10a07b7aa54172b35d4cfb8e74f94fec49380fb7,2012-02-18 05:15:38-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
170,e062466480c1aa8da6fa16532ec0252988f799ba,2012-02-18 05:30:34-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
171,8cf4f482e88ba04cdfebcdd7eaee35967c3e321a,2012-02-18 05:30:34-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
172,c3bd9bfd3d1b9af05669f68c08079fed02a28c67,2012-02-18 05:42:57-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
173,ec1712a1662282c909b4cd4cc0c7486646bc9246,2012-02-18 05:42:57-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
174,d41215444ab06af0a33f4a4358a261127f7b878a,2012-02-18 05:53:41-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
175,cd96b4f1ff4dd3a97eedbcea8a837388c0cb8345,2012-02-18 05:53:41-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
176,3ccc918b4addd3c189c4214f5283fa9aae980f41,2012-02-18 06:02:10-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
177,a504ac8a116c942bea2034205d7c71af027874a1,2012-02-18 06:02:10-08:00,CVE-2012-0845,CWE-399,2012-10-05T21:55Z,MEDIUM,
178,8e91cf6a5e5be8f84132498d5654d6ad2e4d54c2,2012-03-14 14:26:55-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
179,e540dfa6168d0b013bfdc78f1afb5ba484ef1907,2012-03-14 14:26:55-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
180,716e67df5ff2b5cb6c9d1291cc7bbc5a13d94f8e,2012-03-14 14:41:00-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
181,373c7409245bb22da1e6e45ba1cb3818904c51a9,2012-03-14 14:41:00-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
182,37d4d5c04e7c1dd393a298b3e5820234b3662f61,2012-03-14 15:00:39-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
183,70c9c4dca6bcb9b304c48915b32af74d133c01cc,2012-03-14 15:00:39-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
184,c8ff46032f2290ef848aea9485d376dc156347bd,2012-03-14 15:28:10-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
185,3c2aaf77874a0943a71d6b09374038872841d14a,2012-03-14 15:28:10-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
186,c6578b36cd37db29ff9612d208a640bf01124bc8,2012-03-14 15:28:10-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
187,d0e1a5b24196208c38d57d4512a6181a0f5dddf7,2012-03-14 15:28:10-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
188,5e5bed87e38f2cf1b1b446c7019b780c95bb37fa,2012-03-14 17:10:41-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
189,e9bc2f773ff86780ca86a36a21d43f3ecfd61357,2012-03-14 17:10:41-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
190,a5d729a7f7ad1886b34302e8c9f6034a3f3dd1d9,2012-03-15 00:31:00-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
191,cc264adebc2d81b52f242f45e403905c9470399c,2012-03-15 00:31:00-07:00,CVE-2012-0876,CWE-400,2012-07-03T19:55Z,MEDIUM,
192,b4bbee25b1e3f4bccac222f806b3138fb72439d6,2012-07-20 15:45:14-07:00,CVE-2012-2135,NVD-CWE-Other,2012-08-14T22:55Z,MEDIUM,
193,e67950bd107bd83dd4204e367c3ed23295db20c7,2012-07-20 15:45:14-07:00,CVE-2012-2135,NVD-CWE-Other,2012-08-14T22:55Z,MEDIUM,
194,9e0df9b5d15e85e87f1f5473f956b2663e27bac2,2012-12-18 02:05:00-08:00,SQL_INJECTION,,,,
